3.63±14.52±руб./л.±Молоко V-FIT 250мл из коричневого риса  без сахара Тайланд±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-v-fit-250g-iz-korichnevogo-risa-bez-sahara-tayland~8850813400908/±2018-07-12 03:20:57.649166
2.99±4.15±руб./кг.±Продукт молочный сгущённый с сахаром Сгущенка 7 3.5% 720г ПЭТ Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/produkt-molochnyy-sguschennyy-s-saharom-sguschenka-7-35-720g-pet-belarus~4813047000584/±2018-07-12 03:20:57.649776
2.89±8.03±руб./кг.±Сливки сгущенные с сахаром 19% 360г Рогачевский МКК Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/slivki-sguschennye-s-saharom-19-360g-rogachevskiy-mkk-belarus~4810065006345/±2018-07-12 03:20:57.650425
2.75±9.17±руб./кг.±Сливки сгущенные с сахаром 19% 300г дойпак Глубокский мол. комб Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/slivki-sguschennye-s-saharom-19-300g-doypak-glubokskiy-mol-komb-belarus~4810108003027/±2018-07-12 03:20:57.651100
2.59±6.82±руб./кг.±Молоко сгущенное с сахаром и какао 7.5% 380г Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-sguschennoe-s-saharom-i-kakao-75-380g-respublika-belarus~4810108005090/±2018-07-12 03:20:57.651737
2.52±3.50±руб./кг.±Продукт молочный сгущённый с сахаром Сгущенка 0 720г ПЭТ Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/produkt-molochnyy-sguschennyy-s-saharom-sguschenka-0-720g-pet-belarus~4813047000683/±2018-07-12 03:20:57.652370
2.49±7.11±руб./л.±Сливки Простоквашино 20% 350мл Россия±http://p24.by/goods/produkty/moloko/moloko-slivki/slivki-prostokvashino-20-350ml-rossiya~4607161622315/±2018-07-12 03:20:57.653088
2.49±6.55±руб./кг.±Молоко сгущенное с сахаром и какао 7.5% 380г Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-sguschennoe-s-saharom-i-kakao-75-380g-belarus~4810065006109/±2018-07-12 03:20:57.653726
2.34±6.16±руб./кг.±Молоко сгущенное вареное Лакомка 8.5% 380г Глубокский МКК Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-sguschennoe-varenoe-lakomka-85-380g-belarus~4810108004239/±2018-07-12 03:20:57.654357
2.25±7.50±руб./кг.±Молоко сгущенное с сахаром и цикорием 7% 300г дой-пак частично обезжиренное Рогачевский МКК Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-sguschennoe-s-saharom-i-cikoriem-7-300g-doy-pak-chastichno-obezzhirennoe-rogachevskiy-mkk-belarus~4810065005973/±2018-07-12 03:20:57.655014
2.15±5.97±руб./кг.±Молоко цельное сгущенное вареное с сахаром Егорка 8.5% 360г ж/б Рогачевский МКК Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-celnoe-sguschennoe-varenoe-s-saharom-egorka-85-360g-zhb-rogachevskiy-mkk-belarus~4810065007649/±2018-07-12 03:20:57.655699
1.99±2.09±руб./л.±Молоко Простоквашино 3.2% 950мл ультрапастеризованное Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-prostokvashino-32-920ml-respublika-belarus~4607161624661/±2018-07-12 03:20:57.656332
1.97±1.97±руб./л.±Молоко питьевое стерилизованное ТМ Бабушкина крынка 6% 1л тетра пак Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-sterilizovannoe-tm-babushkina-krynka-6-1l-tetra-pak-belarus~4810223016926/±2018-07-12 03:20:57.656973
1.94±6.47±руб./кг.±Молоко сгущенное с сахаром 8.5% 300г дой-пак Глубокский МКК Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-sguschennoe-s-saharom-85-300g-doy-pak-belarus~4810108003584/±2018-07-12 03:20:57.657641
1.94±1.94±руб./л.±Молоко стерилиз. 3.2% 1л безлактозное Здравушка-Милк Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-sterilizovannoe-zdravushka-milk-32-1l-bezlaktoznoe-belarus~4811269007220/±2018-07-12 03:20:57.658277
1.93±2.03±руб./л.±Молоко Простоквашино 2.5% 950мл ультрапастеризованное Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-prostokvashino-25-950ml-ultrapasterizovannoe-belarus~4607161624647/±2018-07-12 03:20:57.658904
1.89±4.97±руб./кг.±Продукт молочный сгущённый с сахаром Варёнка 3.5% 380г ПЭТ±http://p24.by/goods/produkty/moloko/moloko-slivki/produkt-molochnyy-sguschennyy-s-saharom-varenka-35-380g-pet~4813047000508/±2018-07-12 03:20:57.659626
1.87±26.71±руб./кг.±Кокосовое молоко CHAOKOH 65г Тайланд±http://p24.by/goods/produkty/moloko/moloko-slivki/kokosovoe-moloko-chaokoh-65g-tayland~8850367100149/±2018-07-12 03:20:57.660279
1.81±1.91±руб./л.±Молоко Простоквашино 1.5% 950мл ультрапастеризованное Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-prostokvashino-15-950ml-ultrapasterizovannoe-respublika-belarus~4607161624623/±2018-07-12 03:20:57.660924
1.80±6.00±руб./кг.±Молоко сгущенное с сахаром 8.5% 300г дой-пак Рогачевский МКК Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-sguschennoe-s-saharom-85-300g-doy-pak-rogachevskiy-mkk-belarus~4810065006260/±2018-07-12 03:20:57.661631
1.79±11.19±руб./кг.±Молоко сгущенное с сахаром и нат. кофе 7% 160г туба Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-celnoe-sguschennoe-s-saharom-i-nat-kofe-7-160g-belarus~4810108001719/±2018-07-12 03:20:57.662248
1.78±1.91±руб./л.±Молоко Простоквашино 3.2% 930мл питьевое пастеризованное ПЭТ Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-prostokvashino-32-930ml-pitevoe-pasterizovannoe-pet-belarus~4813688000677/±2018-07-12 03:20:57.662864
1.77±1.86±руб./кг.±Молоко питьевое Простоквашино 0.5% 950г ультрапастеризованное Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-prostokvashino-05-950g-ultrapasterizovannoe-belarus~4813688000363/±2018-07-12 03:20:57.663482
1.76±4.89±руб./кг.±Молоко сгущенное вареное с сахаром Егорка 2.5% 360г ж/б частично обезжиренное Рогачевский МКК Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-sguschennoe-varenoe-s-saharom-egorka-25-360g-zhb-chastichno-obezzhirennoe-rogachevskiy-mkk-belarus~4810065007571/±2018-07-12 03:20:57.664187
1.74±5.61±руб./кг.±Молоко цельное сгущенное с сахаром 8.5% 310г Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-celnoe-sguschennoe-s-saharom-85-310g-belarus~4810557007737/±2018-07-12 03:20:57.664805
1.73±8.65±руб./л.±Сливки питьевые Простоквашино 20% 200мл Россия±http://p24.by/goods/produkty/moloko/moloko-slivki/slivki-pitevye-20-200ml-rossiya~4607053479133/±2018-07-12 03:20:57.665421
1.73±3.46±руб./л.±Молоко ультрапастеризованное 3.2% 500мл Тема Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-ultrapasterizovannoe-32-500ml-tema-belarus~4607161621424/±2018-07-12 03:20:57.666088
1.72±4.91±руб./л.±Сливки питьевые Простоквашено 10% 350мл ультрапастеризованные Россия±http://p24.by/goods/produkty/moloko/moloko-slivki/slivki-pitevye-10-350ml-rossiya~4607161622308/±2018-07-12 03:20:57.666722
1.71±1.71±руб./л.±Молоко питьевое стерилизованное 3.2% 1л тетра пак Бабушкина крынка Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-sterilizovannoe-32-1l-tetra-pak-babushkina-krynka-belarus~4810223016988/±2018-07-12 03:20:58.170428
1.69±4.45±руб./кг.±Молоко цельное сгущенное с сахаром 8.5% 380г ж/б Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-celnoe-sguschennoe-s-saharom-85-380g-zhb-belarus~4810108007438/±2018-07-12 03:20:58.171101
1.67±3.34±руб./кг.±Коктейль молочный Весёлые внучата 0.5% 500г со вкусом карамели и банана Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/kokteyl-molochnyy-veselye-vnuchata-05-500g-so-vkusom-karameli-i-banana-belarus~4814212000712/±2018-07-12 03:20:58.171761
1.67±3.34±руб./л.±Коктейль молочный Весёлые внучата 0.5% 500мл со вкусом клубники Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/kokteyl-molochnyy-veselye-vnuchata-05-500ml-so-vkusom-klubniki-belarus~4814212000743/±2018-07-12 03:20:58.172457
1.66±1.66±руб./л.±Молоко питьевое стерилизованное 2.8% 1л тетра пак Свежие новости Бабушкина крынка Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-sterilizovannoe-28-1l-tetra-pak-svezhie-novosti-babushkina-krynka-belarus~4810223019996/±2018-07-12 03:20:58.173135
1.64±1.64±руб./л.±Молоко питьевое стерилизованное 2.5% 1л тетра пак Бабушкина крынка Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-sterilizovannoe-25-1l-tetra-pak-babushkina-krynka-belarus~4810223016971/±2018-07-12 03:20:58.173797
1.62±3.24±руб./л.±Сливки 10% 500мл питьевые стерилизованные Бабушкина крынка Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/slivki-10-500ml-pitevye-sterilizovannye-babushkina-krynka-belarus~4810223016940/±2018-07-12 03:20:58.174446
1.56±9.75±руб./кг.±Молоко сгущенное с сахаром и какао 7.5% 160г туба Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-sguschs-saharom-i-kakao-160g-belarus~4810108005113/±2018-07-12 03:20:58.175126
1.50±5.00±руб./кг.±Молоко сгущенное со стевией 6.8% 300г Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-sguschso-steviey-300g-68rb~4810108005045/±2018-07-12 03:20:58.175761
1.50±1.50±руб./л.±Молоко питьевое стерилизованное Бабушкина крынка 1.5% 1л тетра пак Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-sterilizovannoe-15-1l-tetra-pak-babushkina-krynka-belarus~4810223016964/±2018-07-12 03:20:58.176484
1.49±3.92±руб./кг.±Продукт молокосодержащий Сгущенка с сахаром 8.5% 380г Россия±http://p24.by/goods/produkty/moloko/moloko-slivki/produkt-molokosoderzhaschiy-sguschenka-s-saharom-85-380g-rossiya~4607031900062/±2018-07-12 03:20:58.177230
1.49±4.97±руб./кг.±Молоко концентрированное стерилизованное цельное 8.6% 300г ж/б Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-koncentrirovannoe-sterilizovannoe-celnoe-86-300g-belarus~4810108007360/±2018-07-12 03:20:58.177856
1.45±1.61±руб./л.±Молоко Отборное Славянские традиции 900мл ПЭТ ультрапаст. 3.4-6% Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-otbornoe-slavyanskie-tradicii-900ml-pet-ultrapast-34-6-belarus~4810319016083/±2018-07-12 03:20:58.178490
1.43±2.86±руб./л.±Сливки Ecoline 10% 500мл питьевые пастеризованные Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/slivki-ecoline-10-500ml-pitevye-pasterizovannye-belarus~4810223005739/±2018-07-12 03:20:58.179165
1.39±±±Молоко ультрапаст. Отборное 3,6%-4,2% ПЭТ бутылка Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-ultrapast-otbornoe-36-42-pet-butylka-belarus~4811309010890/±2018-07-12 03:20:58.179846
1.38±138.00±руб./кг.±Продукт молочный для кофе 8% 10г со вкусом корица (порционный) Россия±http://p24.by/goods/produkty/moloko/moloko-slivki/produkt-molochnyy-dlya-kofe-8-10g-so-vkusom-korica-porcionnyy-rossiya~4605627008970/±2018-07-12 03:20:58.180502
1.38±1.53±руб./л.±Молоко Славянские традиции 3.2% 900мл ПЭТ ультрапастер ОАО \"Минский молочный завод\" Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-slavyanskie-tradicii-ultrapasterizovannoe-pet~4810319015321/±2018-07-12 03:20:58.181203
1.38±1.48±руб./л.±Молоко 3,4%-6,0% 930мл отборное  пэт-бут Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-34-60-930ml-otbornoe-pet-but-belarus~4811269005578/±2018-07-12 03:20:58.181832
1.37±1.52±руб./л.±Молоко питьевое ультрапастеризованное 3.2% 900мл ПЭТ Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-ultrapasterizovannoe-32-900ml-pet-belarus~4810223017121/±2018-07-12 03:20:58.182478
1.37±1.52±руб./л.±Молоко питьевое Моя Славита 3.5% 900мл ПЭТ ультрапастеризованное Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-moya-slavita-35-900ml-pet-ultrapasterizovannoe-belarus~4811309014478/±2018-07-12 03:20:58.183197
1.36±1.51±руб./л.±Молоко питьевое ультрапастеризованное 3.5% 900мл ПЭТ Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-ultrapasterizovannoe-35-900ml-pet-belarus~4810223018586/±2018-07-12 03:20:58.183906
1.36±4.53±руб./кг.±Молоко концентрированное стерилизованное цельное 8.6% 300г ж/б Рогачевский МКК Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-koncentrirovannoe-sterilizovannoe-celnoe-86-300g-zhb-rogachevskiy-mkk-belarus~4810065007441/±2018-07-12 03:20:58.184470
1.34±4.32±руб./кг.±Молоко Белорусское 310г концентрированное с сахаром н/ж Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-belorusskoe-310g-koncentrirovannoe-s-saharom-nzh-belarus~4810557007744/±2018-07-12 03:20:58.185414
1.34±8.38±руб./кг.±Молоко цельное сгущенное с сахаром 8.5% 160г туба Глубокский МКК Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-celnoe-sguschennoe-glubokskaya-burenka-tuba-160g-belarus~4810108003577/±2018-07-12 03:20:58.186734
1.32±1.47±руб./л.±Молоко питьевое Моя Славита 2.8% 900мл ПЭТ ультрапастеризованное Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-moya-slavita-28-900ml-pet-ultrapasterizovannoe-belarus~4811309014485/±2018-07-12 03:20:58.187405
1.31±1.46±руб./л.±Молоко питьевое ультрапастеризованное 2.5% 900мл ПЭТ Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-ultrapasterizovannoe-25-900ml-pet-belarus~4810223018579/±2018-07-12 03:20:58.188216
1.30±1.53±руб./л.±Молоко Твоя Кружка 3.9% 850мл ПЭТ ультрапастеризов. Молочный мир Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-tvoya-kruzhka-39-850ml-pet-ultrapasterizov-molochnyy-mir-belarus~4810099030163/±2018-07-12 03:20:58.188937
1.29±1.36±руб./л.±Молоко ультрапастеризов.  бут. ПЭТ 3.2% 950мл Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-ultrapasterizov-but-pet-32-950ml-belarus~4810099024032/±2018-07-12 03:20:58.189728
1.26±126.00±руб./кг.±Молоко питьевое для кофе 5% 10г стерилизованное (порционное) Россия±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-dlya-kofe-5-10g-sterilizovannoe-porcionnoe-rossiya~4605627008956/±2018-07-12 03:20:58.190421
1.25±±±Сливки порционные Campina 10*10г Россия±http://p24.by/goods/produkty/moloko/moloko-slivki/slivki-porcionnye-campina-1010g-rossiya~4605627004194/±2018-07-12 03:20:58.191307
1.24±1.38±руб./л.±Молоко питьевое ультрапастеризованное 2.8% 900мл ПЭТ Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-ultrapasterizovannoe-28-900ml-pet-belarus~4810223018616/±2018-07-12 03:20:58.191956
1.23±1.23±руб./л.±Молоко питьевое Минская марка 3.2% 1л пленка пастеризованное Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-minskaya-marka-32-500ml-plenka-pasterizovannoe-belarus~4810319014768/±2018-07-12 03:20:58.192669
1.22±1.36±руб./л.±Молоко питьевое ультрапастеризованное 1.5% 900мл ПЭТ Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-ultrapasterizovannoe-15-900ml-pet-belarus~4810223017114/±2018-07-12 03:20:58.193318
1.20±1.33±руб./л.±Молоко Славянские традиции 1.5% 900мл ПЭТ ультрапаст ОАО \"Минский молочный завод\" Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-slavyanskie-tradicii-ultrapasterizovannoe-pet~4810319015307/±2018-07-12 03:20:58.194011
1.19±2.64±руб./кг.±Коктейль молочный Арбуз 450г 1,5%, пэт бут Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/kokteyl-molochnyy-arbuz-450g-15-pet-but-belarus~4811269007374/±2018-07-12 03:20:58.194691
1.18±5.90±руб./л.±Сливки питьевые Простоквашино 10% 200мл Россия±http://p24.by/goods/produkty/moloko/moloko-slivki/slivki-pitevye-10-200ml-rossiya~4607053479126/±2018-07-12 03:20:58.195341
1.18±1.18±руб./л.±Молоко 3,5% 1л пакет±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-35-1l-polietpaket-belarus~4811269007183/±2018-07-12 03:20:58.195945
1.17±1.30±руб./л.±Молоко питьевое пастеризованное 3.2% 900мл пленка Бабушкина крынка Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-pasterizovannoe-32-900ml-plenka-babushkina-krynka-belarus~4810223022767/±2018-07-12 03:20:58.196651
1.15±1.24±руб./л.±Молоко 2,0% 930мл пэт-бут Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-20-930ml-pet-but-belarus~4811269007176/±2018-07-12 03:20:58.197292
1.14±11.40±руб./кг.±Сливочный продукт Smilki 10% 100г для кофе порционный Польша±http://p24.by/goods/produkty/moloko/moloko-slivki/slivochnyy-produkt-smilki-10-100g-dlya-kofe-porcionnyy-polsha~5900820018320/±2018-07-12 03:20:58.197850
1.08±5.40±руб./л.±Коктейль молочный Чудо 200мл Молочный шоколад Россия±http://p24.by/goods/produkty/moloko/moloko-slivki/kokteyl-molochnyy-chudo-200ml-200g-molochnyy-shokolad-rossiya~4690228020438/±2018-07-12 03:20:58.581390
1.08±5.40±руб./л.±Коктейль молочный Чудо 3% 200мл Шоколад Россия±http://p24.by/goods/produkty/moloko/moloko-slivki/kokteyl-molochnyy-sterilizovannyy-chudo-shokolad-1h27h02l-3-200ml-200g-shokolad-rossiya~4600949140018/±2018-07-12 03:20:58.582039
1.08±5.40±руб./л.±Коктейль молочный Чудо 3% 200мл Белый шоколад Россия±http://p24.by/goods/produkty/moloko/moloko-slivki/35050-koktmol-aromchudo-molochnoe-s-belym-shokoladom-1h27h02l-3-tba-si-3-200ml-200g-rossiya~4690228020025/±2018-07-12 03:20:58.582671
1.04±1.04±руб./л.±Молоко питьевое пастеризованное 1.5% 1л пленка Минский молочный зав±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-pasterizovannoe-15-1l-plenka-minskiy-molochnyy-zav~4810319015062/±2018-07-12 03:20:58.583279
1.00±2.00±руб./л.±Молоко питьевое стерилизованное ТМ Бабушкина крынка 6% 500мл тетра пак Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-sterilizovannoe-tm-babushkina-krynka-6-500ml-tetra-pak-belarus~4810223016933/±2018-07-12 03:20:58.583932
0.98±4.90±руб./л.±Коктейль молочный  ЧУДО 200мл Банан-карамель Россия±http://p24.by/goods/produkty/moloko/moloko-slivki/kokteyl-molochnyy-chudo-molochnoe-200g-banan-karamel-rossiya~4690228007330/±2018-07-12 03:20:58.584566
0.98±4.90±руб./л.±Коктейль молочный  ЧУДО 2% 200мл Ваниль Россия±http://p24.by/goods/produkty/moloko/moloko-slivki/kokteyl-molsteraromatizchudo-molochnoe-vanil-1h27h02l-2-200g-rossiya~4600949010199/±2018-07-12 03:20:58.585222
0.98±4.90±руб./л.±Коктейль молочный Чудо 2% 200мл Клубника Россия±http://p24.by/goods/produkty/moloko/moloko-slivki/kokteyl-molochnyy-chudo-molochnoe-klubnika-2-200g-rossiya~4600949010205/±2018-07-12 03:20:58.585831
0.96±0.96±руб./л.±Молоко 2% 1л пакет Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-2-1l-poliet-paket-belarus~4811269007138/±2018-07-12 03:20:58.586485
0.88±0.98±руб./л.±Молоко питьевое пастеризованное 1.5% 900мл Бабушкина крынка Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-pasterizovannoe-15-900ml-babushkina-krynka-belarus~4810223023726/±2018-07-12 03:20:58.587140
0.87±1.74±руб./л.±Молоко питьевое стерилизованное ТМ Бабушкина крынка 3.2% 500мл тетра пак Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-sterilizovannoe-tm-babushkina-krynka-32-500ml-tetra-pak-belarus~4810223016896/±2018-07-12 03:20:58.588024
0.82±1.64±руб./л.±Молоко питьевое стерилизованное ТМ Бабушкина крынка 2.5% 500мл тетра пак Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-sterilizovannoe-tm-babushkina-krynka-25-500ml-tetra-pak-belarus~4810223016889/±2018-07-12 03:20:58.588773
0.81±1.62±руб./л.±Молоко ультрапастеризов. Бут. ПЭТ 3.2% 500мл Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-ultrapasterizov-but-pet-32-500ml-belarus~4810099026395/±2018-07-12 03:20:58.589511
0.77±1.54±руб./л.±Молоко питьевое стерилизованное ТМ Бабушкина крынка 1.5% 500мл тетра пак Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-sterilizovannoe-tm-babushkina-krynka-15-500ml-tetra-pak-belarus~4810223016872/±2018-07-12 03:20:58.590303
0.76±1.52±руб./л.±Молоко ecoline 3% 500мл топленое молоко Бабушкина крынка Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-ecoline-3-500ml-toplenoe-moloko-babushkina-krynka-belarus~4810223014335/±2018-07-12 03:20:58.591026
0.68±1.36±руб./л.±Молоко питьевое Минская марка 3.2% 500мл пленка пастеризованное Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-minskaya-marka-32-500ml-plenka-pasterizovannoe-belarus~4810319014751/±2018-07-12 03:20:58.591811
0.59±1.18±руб./л.±Молоко питьевое пастеризованное 3.2% 500мл пленка Бабушкина крынка Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-pasterizovannoe-32-500ml-plenka-babushkina-krynka-belarus~4810223022774/±2018-07-12 03:20:58.592463
0.46±2.30±руб./л.±Молоко питьевое 3.2% 200мл ультрапастеризованное с соломкой ТБА Беларусь±http://p24.by/goods/produkty/moloko/moloko-slivki/moloko-pitevoe-32-200ml-ultrapasterizovannoe-s-solomkoy-tba-belarus~4810093012288/±2018-07-12 03:20:58.593152
0.30±15.00±руб./л.±Сливки питьевые Простоквашино 10% 20мл ультрапастеризованные Россия±http://p24.by/goods/produkty/moloko/moloko-slivki/slivki-pitevye-10-20ml-ultrapasterizovannye-rossiya~4607161628881/±2018-07-12 03:20:58.593804
